2018_12_13_19:09:32 7 [tesla,reboot,root] [tesla,tesla1,tesla2,tesla3,tesla4] [tesla_:0_tty1]
2018_12_13_19:23:04 80 [gaoyu,Daniel,zale] [pi] [gaoyu18:20pts/0,gaoyu18:37pts/1,zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:23:08 80 [gaoyu,Daniel,zale] [pi] [gaoyu18:20pts/0,gaoyu18:37pts/1,zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:23:12 80 [gaoyu,Daniel,zale] [pi] [gaoyu18:20pts/0,gaoyu18:37pts/1,zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:23:16 80 [gaoyu,Daniel,zale] [pi] [gaoyu18:20pts/0,gaoyu18:37pts/1,zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:23:20 80 [gaoyu,Daniel,zale] [pi] [zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:23:24 80 [gaoyu,Daniel,zale] [pi] [zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:23:29 80 [gaoyu,Daniel,zale] [pi] [zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:23:33 80 [gaoyu,Daniel,zale] [pi] [zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:23:37 80 [gaoyu,Daniel,zale] [pi] [zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:23:41 80 [gaoyu,Daniel,zale] [pi] [zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:23:45 80 [gaoyu,Daniel,zale] [pi] [zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:23:49 80 [gaoyu,Daniel,zale] [pi] [zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:23:53 80 [gaoyu,Daniel,zale] [pi] [zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:23:57 80 [gaoyu,Daniel,zale] [pi] [zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:24:01 80 [gaoyu,Daniel,zale] [pi] [zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:24:06 80 [gaoyu,Daniel,zale] [pi] [zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:24:10 80 [gaoyu,Daniel,zale] [pi] [zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:24:14 80 [gaoyu,Daniel,zale] [pi] [zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:24:18 80 [gaoyu,Daniel,zale] [pi] [zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:24:22 80 [gaoyu,Daniel,zale] [pi] [zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:24:26 80 [gaoyu,Daniel,zale] [pi] [zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:24:30 80 [gaoyu,Daniel,zale] [pi] [zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:24:34 80 [gaoyu,Daniel,zale] [pi] [zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:24:38 80 [gaoyu,Daniel,zale] [pi] [zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:24:43 80 [gaoyu,Daniel,zale] [pi] [zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:24:47 80 [gaoyu,Daniel,zale] [pi] [zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:24:51 80 [gaoyu,Daniel,zale] [pi] [zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:24:55 80 [gaoyu,Daniel,zale] [pi] [zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:24:59 80 [gaoyu,Daniel,zale] [pi] [zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:25:03 80 [gaoyu,Daniel,zale] [pi] [zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:25:07 80 [gaoyu,Daniel,zale] [pi] [zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:25:11 80 [gaoyu,Daniel,zale] [pi] [zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:25:15 80 [gaoyu,Daniel,zale] [pi] [zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:25:20 80 [gaoyu,Daniel,zale] [pi] [zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:25:24 80 [gaoyu,Daniel,zale] [pi] [zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:25:28 80 [gaoyu,Daniel,zale] [pi] [zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:25:32 80 [gaoyu,Daniel,zale] [pi] [zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:25:36 80 [gaoyu,Daniel,zale] [pi] [zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:25:40 80 [gaoyu,Daniel,zale] [pi] [zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:25:44 80 [gaoyu,Daniel,zale] [pi] [zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:25:48 80 [gaoyu,Daniel,zale] [pi] [zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:25:52 80 [gaoyu,Daniel,zale] [pi] [zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:25:57 80 [gaoyu,Daniel,zale] [pi] [zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:26:01 80 [gaoyu,Daniel,zale] [pi] [zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:26:05 80 [gaoyu,Daniel,zale] [pi] [zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:26:09 80 [gaoyu,Daniel,zale] [pi] [zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:26:13 80 [gaoyu,Daniel,zale] [pi] [zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:26:17 80 [gaoyu,Daniel,zale] [pi] [zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:26:21 80 [gaoyu,Daniel,zale] [pi] [zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:26:25 80 [gaoyu,Daniel,zale] [pi] [zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:26:29 80 [gaoyu,Daniel,zale] [pi] [zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:26:33 80 [gaoyu,Daniel,zale] [pi] [zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:26:38 80 [gaoyu,Daniel,zhushuo] [pi] [zhushuo19:26pts/0,zale19:03pts/2,Tesla19:11pts/3]
2018_12_13_19:26:42 80 [gaoyu,Daniel,zhushuo] [pi] [zhushuo19:26pts/0,zale19:03pts/2,Tesla19:11pts/3]
